run_id,machine_id,run_log_file,algo,seed,env_name,os_name,cpu_physical_cores,cpu_logical_cores,cpu_clock_ghz,ram_mb,avg_cpu_usage,avg_ram_usage,peak_cpu_usage,peak_ram_usage,learning_rate,learning_rate_schedule,batch_size,buffer_size,normalize,hidden_units,num_layers,vis_encode_type,gamma,strength,keep_checkpoints,max_steps,time_horizon,summary_freq,buffer_init_steps,tau,steps_per_update,save_replay_buffer,init_entcoef,reward_signal_steps_per_update,beta,epsilon,lambd,num_epoch,train_duration_s,final_mean_reward,final_std_reward,time_to_convergence,steps_to_convergence
imoiz_Windows_ppo_b473b3e2cd,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_b473b3e2cd\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.93,1058.24,36.51,1334.55,0.0003,linear,32,321952,False,112,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2597.18,100.0,0.0,2584.452,2300000
imoiz_Windows_ppo_b9d093cbaa,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_b9d093cbaa\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,13.5,982.26,47.73,1589.44,0.0003,linear,32,443776,False,88,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,25766.869,100.0,0.0,7245.375,2930000
imoiz_Windows_ppo_bfebc64047,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_bfebc64047\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.54,718.08,35.79,1020.28,0.0003,linear,32,176576,False,115,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,18841.251,100.0,0.0,2524.79,1270000
imoiz_Windows_ppo_c0adb9884c,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_c0adb9884c\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,11.95,887.88,33.67,1555.1,0.0003,linear,32,420608,False,119,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,29001.06,100.0,0.0,9766.74,2710000
imoiz_Windows_ppo_c13e974d00,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_c13e974d00\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.8,1056.53,38.37,1209.73,0.0003,linear,32,241664,False,95,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,12100.549,100.0,0.0,1879.438,1480000
imoiz_Windows_ppo_c1fbe19ff0,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_c1fbe19ff0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.42,750.78,35.79,1162.8,0.0003,linear,32,240288,False,93,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,26778.9,100.0,0.0,6566.468,1720000
imoiz_Windows_ppo_cd7fedf616,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_cd7fedf616\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.11,897.39,33.45,1167.42,0.0003,linear,32,244544,False,71,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3205.5719999999997,100.0,0.0,3116.875,1560000
imoiz_Windows_ppo_d081ab8e20,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d081ab8e20\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.74,1154.78,35.57,1364.61,0.0003,linear,32,321056,False,104,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,13792.287,100.0,0.0,3205.73,2270000
imoiz_Windows_ppo_d1b2f4ff99,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d1b2f4ff99\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.72,1172.11,34.55,1416.95,0.0003,linear,32,341024,False,88,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11300.889,100.0,0.0,2569.69,2270000
imoiz_Windows_ppo_d4e9a4177a,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d4e9a4177a\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,12.93,1136.45,32.95,1529.5,0.0003,linear,32,412256,False,70,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3023.471,100.0,0.0,3011.921,2530000
imoiz_Windows_ppo_d7fe253857,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_d7fe253857\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,1.5,32392.73,14.67,729.81,36.53,1067.16,0.0003,linear,32,202432,False,121,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,16242.467,100.0,0.0,4508.177000000001,1660000
imoiz_Windows_ppo_dbe5908bb0,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_dbe5908bb0\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,11.85,801.55,24.91,1043.23,0.0003,linear,32,185312,False,115,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3502.479,100.0,0.0,3482.412,1350000
imoiz_Windows_ppo_e6b1d201c6,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_e6b1d201c6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.49,888.83,42.96,946.79,0.0003,linear,32,98400,False,74,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,9804.936,100.0,0.0,841.581,820000
imoiz_Windows_ppo_e9dfd765a6,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_e9dfd765a6\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,11.8,832.41,29.12,1236.33,0.0003,linear,32,278752,False,66,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,4953.9490000000005,100.0,0.0,4890.857,1770000
imoiz_Windows_ppo_ec235ec93f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_ec235ec93f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,15.23,1201.37,45.27,1516.04,0.0003,linear,32,399488,False,113,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10079.616,100.0,0.0,3391.358,3250000
imoiz_Windows_ppo_ef1b4b838d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_ef1b4b838d\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,10.29,699.52,21.23,714.32,0.0003,linear,32,34848,False,127,2,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1428.414,100.0,0.0,990.4209999999999,370000
imoiz_Windows_ppo_f04855adee,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f04855adee\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.91,1086.68,32.95,1373.39,0.0003,linear,32,337312,False,107,1,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,3141.354,100.0,0.0,3099.647,2760000
imoiz_Windows_ppo_f2464c0b15,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f2464c0b15\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.96,1159.59,40.13,1410.27,0.0003,linear,32,345536,False,70,2,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11611.939,100.0,0.0,2754.779,2340000
imoiz_Windows_ppo_f29757cc4f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f29757cc4f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.03,792.48,30.54,849.9,0.0003,linear,32,90976,False,67,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,875.348,100.0,0.0,859.051,680000
imoiz_Windows_ppo_f46d566303,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f46d566303\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.84,1144.17,36.93,1386.88,0.0003,linear,32,331840,False,95,3,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,11862.445,100.0,0.0,2664.556,2250000
imoiz_Windows_ppo_f6dd792a2f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f6dd792a2f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.34,869.7,30.75,1047.93,0.0003,linear,32,187936,False,76,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,2185.632,100.0,0.0,2185.632,1230000
imoiz_Windows_ppo_f921b9d887,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_f921b9d887\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,14.16,955.53,40.09,1046.08,0.0003,linear,32,157792,False,87,1,simple,0.99,1.0,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,10686.981,100.0,0.0,1634.209,1470000
imoiz_Windows_ppo_fe4742368f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_ppo_fe4742368f\run_logs\run_log.csv,ppo,NA,3DBall,Windows,14,20,2.6,32392.73,13.38,906.25,32.2,1107.66,0.0003,linear,32,213632,False,71,3,simple,0.99,1,5,10000000,64,10000,NA,NA,NA,NA,NA,NA,0.005,0.2,0.95,3,1793.496,100.0,0.0,1736.991,1490000
imoiz_Windows_sac_034a790096,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_034a790096\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.94,1857.24,12.9,1902.39,0.0003,linear,64,617600,False,182,3,simple,0.817805190526165,1.0,5,10000000,1898,50000,8289,0.009487785403147441,10.0,False,0.7244913003572728,19.0,NA,NA,NA,NA,21133.932,100.0,0.0,1081.931,500000
imoiz_Windows_sac_05aef13e4c,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_05aef13e4c\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.71,1640.19,37.98,1908.07,0.0003,linear,64,620928,False,265,3,simple,0.9337687579413874,1.0,5,10000000,2026,50000,8977,0.007215385253858345,13.0,False,0.5863838931885306,5.0,NA,NA,NA,NA,47047.962,100.0,0.0,7424.035000000001,3400000
imoiz_Windows_sac_1013d7b746,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_1013d7b746\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.07,1538.94,8.4,1796.14,0.0003,linear,64,790912,False,76,2,simple,0.9688839988600874,1,5,10000000,1697,50000,1913,0.008995427123281404,1,False,0.9895253646800612,16,NA,NA,NA,NA,34610.213,100.0,0.0,33395.209,2250000
imoiz_Windows_sac_130985d1a2,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_130985d1a2\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,1.5,32392.73,9.72,1085.53,18.29,1442.19,0.0003,linear,64,368192,False,466,3,simple,0.9233324131678065,1.0,5,10000000,387,50000,5458,0.007147804757965604,1.0,False,0.9301112652167163,2.0,NA,NA,NA,NA,458513.1670000001,100.0,0.0,448314.88800000004,9750000
imoiz_Windows_sac_1d0e1ec465,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_1d0e1ec465\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.05,1761.34,9.23,2161.12,0.0003,linear,64,755520,False,103,2,simple,0.8500115082139043,1.0,5,10000000,2034,50000,1396,0.007667579675107169,1.0,False,0.522160685224579,10.0,NA,NA,NA,NA,157492.237,100.0,0.0,2077.525,200000
imoiz_Windows_sac_1d7562219b,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_1d7562219b\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.09,1806.26,7.48,2186.23,0.0003,linear,64,778880,False,128,2,simple,0.8246153150516967,1.0,5,10000000,1806,50000,2298,0.0052766891199773685,1.0,False,0.593657645062674,15.0,NA,NA,NA,NA,150560.475,98.11,13.366,129542.495,9050000
imoiz_Windows_sac_1ff0b48ed5,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_1ff0b48ed5\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,7.6,1886.0,15.67,2331.77,0.0003,linear,64,823104,False,403,3,simple,0.8153390322708721,1,5,10000000,1800,50000,4085,0.005956653962758791,3,False,0.7553455718114843,8,NA,NA,NA,NA,99513.705,27.965,26.136,NA,NA
imoiz_Windows_sac_2531f24313,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_2531f24313\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.0,805.17,26.29,808.25,0.0003,linear,64,67584,False,358,1,simple,0.9458871969645354,1.0,5,10000000,669,50000,6821,0.0053354676348552985,13.0,False,0.5723437112899297,9.0,NA,NA,NA,NA,14785.492,92.377,26.408,8702.955,5850000
imoiz_Windows_sac_25f6345e58,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_25f6345e58\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,7.07,1210.21,11.47,1662.9,0.0003,linear,64,833152,False,348,3,simple,0.851379957575771,1,5,10000000,471,50000,3961,0.007201472795835452,13,False,0.7051613449305529,19,NA,NA,NA,NA,1082.695,99.704,2.072,875.754,400000
imoiz_Windows_sac_2b32c60733,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_2b32c60733\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.87,1120.68,21.37,1320.55,0.0003,linear,64,318400,False,303,3,simple,0.8799293601017587,1.0,5,10000000,288,50000,9268,0.0085975125320596,4.0,False,0.8658636457319044,18.0,NA,NA,NA,NA,87071.639,96.402,12.621,47023.866,6300000
imoiz_Windows_sac_304e3eaa79,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_304e3eaa79\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.2,1068.9,15.76,1075.53,0.0003,linear,64,205376,False,198,1,simple,0.8234246976017736,1.0,5,10000000,1634,50000,694,0.005770368094601459,12.0,False,0.5584025755000198,9.0,NA,NA,NA,NA,14230.465,3.07,2.706,NA,NA
imoiz_Windows_sac_360b270ef9,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_360b270ef9\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.68,1634.95,13.54,1881.91,0.0003,linear,64,622272,False,380,2,simple,0.9274793844893499,1.0,5,10000000,1912,50000,3241,0.008781692010820042,19.0,False,0.6161349795529376,15.0,NA,NA,NA,NA,13620.786,100.0,0.0,1325.572,400000
imoiz_Windows_sac_37142c64bc,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_37142c64bc\run_logs\run_log.csv,NA,NA,NA,Windows,14,20,1.5,32392.73,6.31,1112.96,15.77,1405.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25757.048,2.0,1.472,NA,NA
imoiz_Windows_sac_3f7b3ae819,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_3f7b3ae819\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.6,972.66,19.46,978.48,0.0003,linear,64,151232,False,114,3,simple,0.9311916346947693,1.0,5,10000000,852,50000,8547,0.008564779438999305,12.0,False,0.5123648592638903,14.0,NA,NA,NA,NA,16582.172,100.0,0.0,8100.82,4700000
imoiz_Windows_sac_5004d24d72,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_5004d24d72\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.37,1270.52,34.17,1285.28,0.0003,linear,64,311424,False,286,1,simple,0.8548948063593165,1.0,5,10000000,732,50000,362,0.005261082998548212,12.0,False,0.9179757881017361,14.0,NA,NA,NA,NA,15009.799,81.453,38.745,NA,NA
imoiz_Windows_sac_501a61258d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_501a61258d\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.07,996.79,13.54,1003.95,0.0003,linear,64,164544,False,66,2,simple,0.8569215242935381,1.0,5,10000000,1523,50000,5795,0.008054625394717366,14.0,False,0.6577488844422633,15.0,NA,NA,NA,NA,13787.66,92.659,25.954,11445.89,8250000
imoiz_Windows_sac_512c29c87b,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_512c29c87b\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.06,1662.1,16.22,1950.2,0.0003,linear,64,665664,False,77,2,simple,0.9779067670315844,1,5,10000000,882,50000,8412,0.007013126267023988,18,False,0.9350749619267036,15,NA,NA,NA,NA,2031.667,100.0,0.0,1896.287,1350000
imoiz_Windows_sac_55d3788904,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_55d3788904\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.33,1149.73,21.34,1161.27,0.0003,linear,64,245632,False,70,2,simple,0.8048093211626101,1.0,5,10000000,1203,50000,5240,0.007579275946158889,13.0,False,0.69611681940924,3.0,NA,NA,NA,NA,17201.9,58.949,48.576,NA,NA
imoiz_Windows_sac_58f398576d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_58f398576d\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.36,911.53,18.62,919.21,0.0003,linear,64,120832,False,159,1,simple,0.8745622752368736,1.0,5,10000000,1919,50000,6399,0.006373867646242537,20.0,False,0.9569903900276919,17.0,NA,NA,NA,NA,11534.975,92.626,26.071,NA,NA
imoiz_Windows_sac_5f910c2c3f,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_5f910c2c3f\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.76,1437.27,8.6,2130.39,0.0003,linear,64,832896,False,108,3,simple,0.8377979485198248,1,5,10000000,460,50000,3944,0.005937631537205226,19,False,0.5691729451486052,1,NA,NA,NA,NA,2085.191,100.0,0.0,1811.249,650000
imoiz_Windows_sac_66bd99d876,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_66bd99d876\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,4.84,572.82,8.31,951.67,0.0003,linear,64,152192,False,49,2,simple,0.8967654289884968,1,5,10000000,1016,50000,4742,0.008272970752847242,12,False,0.868756260177804,5,NA,NA,NA,NA,28911.757,100.0,0.0,NA,NA
imoiz_Windows_sac_69663a0422,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_69663a0422\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,4.87,492.96,20.13,775.77,0.0003,linear,64,52864,False,39,1,simple,0.8433364247368504,1.0,5,10000000,199,50000,5672,0.006007902387257961,1.0,False,0.7424713145248425,13.0,NA,NA,NA,NA,100314.189,82.121,38.119,11486.349,1350000
imoiz_Windows_sac_755858e8f0,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_755858e8f0\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,1.5,32392.73,5.0,698.85,9.32,965.56,0.0003,linear,64,145216,False,122,3,simple,0.9282355472387751,1.0,5,10000000,1588,50000,5819,0.006516193230716318,9.0,False,0.5860520700103203,12.0,NA,NA,NA,NA,38878.733,100.0,0.0,34008.112,7550000
imoiz_Windows_sac_75fcaa3b4b,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_75fcaa3b4b\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,8.65,1563.16,19.95,1844.71,0.0003,linear,64,578944,False,506,3,simple,0.8325171817897535,1.0,5,10000000,900,50000,2164,0.009599314005082975,6.0,False,0.8330891000894185,1.0,NA,NA,NA,NA,62403.447,100.0,0.0,60131.559,9650000
imoiz_Windows_sac_774e291237,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_774e291237\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.61,1049.77,12.83,1342.5,0.0003,linear,64,411392,False,208,2,simple,0.9161012355472504,1,5,10000000,1407,50000,9132,0.009656037177537786,8,False,0.5215716623644546,3,NA,NA,NA,NA,1125.644,100.0,0.0,968.282,300000
imoiz_Windows_sac_78d22ad2c5,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_78d22ad2c5\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.59,1579.75,21.49,1835.92,0.0003,linear,64,592128,False,393,2,simple,0.9200088814330952,1.0,5,10000000,440,50000,380,0.005461852119980866,19.0,False,0.5887106183703593,15.0,NA,NA,NA,NA,36614.529,98.098,13.582,636.462,350000
imoiz_Windows_sac_823632da0c,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_823632da0c\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,4.95,1805.42,6.65,2371.45,0.0003,linear,64,871488,False,328,1,simple,0.9259822735696452,1,5,10000000,1821,50000,6540,0.008086165789524289,3,False,0.597823213680317,16,NA,NA,NA,NA,9905.75,100.0,0.0,8955.423999999999,2350000
imoiz_Windows_sac_8af3d1cfe8,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_8af3d1cfe8\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,1.5,32392.73,7.17,1646.47,44.8,1736.59,0.0003,linear,64,710144,False,512,1,simple,0.8855416782848559,1.0,5,10000000,588,50000,943,0.008436311889621753,13.0,False,0.7385553715232522,18.0,NA,NA,NA,NA,17968.421,71.133,43.605,NA,NA
imoiz_Windows_sac_8fce24783c,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_8fce24783c\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.62,990.8,10.03,1145.73,0.0003,linear,64,354624,False,225,2,simple,0.9915633662904852,1.0,5,10000000,475,50000,8332,0.006028123388534802,8.0,False,0.5291800745462698,20.0,NA,NA,NA,NA,41781.995,100.0,0.0,1788.021,250000
imoiz_Windows_sac_8fdd84659d,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_8fdd84659d\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,6.26,1304.68,15.64,1481.63,0.0003,linear,64,408704,False,287,3,simple,0.8124172655065267,1,5,10000000,94,50000,9109,0.007546343612351155,19,False,0.9101357074293874,15,NA,NA,NA,NA,16746.877,41.806,34.378,1067.776,600000
imoiz_Windows_sac_904bdcc84b,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_904bdcc84b\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.14,1329.71,10.02,1392.32,0.0003,linear,64,364736,False,41,3,simple,0.8428610284597264,1.0,5,10000000,1426,50000,7102,0.005629233253291418,16.0,False,0.727368196316964,18.0,NA,NA,NA,NA,10239.89,98.133,13.199,1341.622,3850000
imoiz_Windows_sac_91022ce80e,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_91022ce80e\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.3,903.68,14.21,951.54,0.0003,linear,64,134720,False,163,2,simple,0.8881099939570651,1.0,5,10000000,1726,50000,6069,0.008145488754748378,8.0,False,0.8808721359998053,2.0,NA,NA,NA,NA,48485.071,98.073,13.629,11954.101,4450000
imoiz_Windows_sac_920cf1b184,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_920cf1b184\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,7.18,1058.67,13.49,1156.68,0.0003,linear,64,227392,False,372,3,simple,0.8814009606867841,1.0,5,10000000,689,50000,7609,0.008742290474318867,4.0,False,0.992792745749198,3.0,NA,NA,NA,NA,61385.367999999995,100.0,0.0,54116.364,9000000
imoiz_Windows_sac_974bb79149,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_974bb79149\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,5.18,2005.72,10.04,2065.35,0.0003,linear,64,706752,False,76,3,simple,0.8601272379031848,1.0,5,10000000,1143,50000,4575,0.009668629584861196,11.0,False,0.8146497811670674,13.0,NA,NA,NA,NA,14914.733,100.0,0.0,837.055,550000
imoiz_Windows_sac_9bc1258145,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_9bc1258145\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,1.5,32392.73,4.79,1471.88,10.04,1690.26,0.0003,linear,64,519104,False,144,2,simple,0.9230424759495386,1.0,5,10000000,1713,50000,9647,0.005372950543003692,6.0,False,0.7628101086812981,12.0,NA,NA,NA,NA,52054.028,100.0,0.0,732.12,250000
imoiz_Windows_sac_9f75468485,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_9f75468485\run_logs\run_log.csv,NA,NA,,Windows,14,20,2.6,32392.73,7.32,1897.29,27.74,1950.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19792.005,67.431,35.202,NA,NA
imoiz_Windows_sac_ac021c197a,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_ac021c197a\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,1.5,32392.73,4.78,946.15,7.16,1108.5,0.0003,linear,64,222592,False,80,1,simple,0.9595259646057439,1.0,5,10000000,2027,50000,8894,0.009268483416335165,11.0,False,0.6379310421014386,4.0,NA,NA,NA,NA,28724.106,92.6,26.163,NA,NA
imoiz_Windows_sac_b8d0d90d5a,imoiz_Windows,experiments\results\imoiz_Windows\imoiz_Windows_sac_b8d0d90d5a\run_logs\run_log.csv,sac,NA,3DBall,Windows,14,20,2.6,32392.73,4.87,1450.51,7.13,1474.24,0.0003,linear,64,406400,False,57,1,simple,0.9832742975723812,1.0,5,10000000,1950,50000,5694,0.005161739425784992,13.0,False,0.6575218335005671,3.0,NA,NA,NA,NA,15864.599,94.246,23.254,NA,NA
